cpu,memory
47.0,84.1
50.5,84.2
49.6,84.2
50.3,84.2
51.5,84.2
48.5,84.1
49.3,84.1
40.3,84.1
42.5,84.1
40.6,84.1
46.8,84.1
49.2,84.1
50.1,84.1
49.0,84.1
51.4,84.1
47.9,84.2
46.8,84.1
41.2,84.2
42.3,84.0
38.0,83.9
46.6,83.9
51.7,84.0
49.1,83.9
51.4,83.9
49.9,84.0
49.1,83.9
50.0,84.0
40.2,84.2
44.5,84.0
37.2,83.9
48.2,83.9
49.0,83.9
50.0,83.9
50.9,83.9
48.3,83.9
50.4,83.9
50.1,84.0
46.2,84.0
44.7,83.9
40.0,84.5
40.2,84.2
54.2,84.3
52.9,84.3
54.5,84.4
54.6,84.4
50.5,84.4
49.3,83.6
37.9,83.7
37.7,80.6
34.5,80.3
39.1,78.9
52.9,76.9
54.0,76.9
55.0,76.9
52.4,76.9
54.0,76.9
50.0,77.0
46.5,77.0
46.2,72.9
37.5,70.2
41.8,70.2
53.3,70.2
55.5,70.2
53.3,70.2
53.9,66.0
51.6,64.7
46.3,64.7
40.9,64.7
39.1,64.7
39.6,64.7
32.4,65.1
50.0,64.7
50.9,64.7
52.6,64.7
51.5,64.8
51.0,64.7
44.3,64.9
39.9,64.8
40.0,64.7
37.3,64.9
36.3,64.7
52.4,64.7
52.3,64.9
48.8,64.8
47.7,65.0
50.6,64.9
35.5,64.8
33.9,65.1
46.2,65.1
31.3,66.0
41.1,66.1
33.4,66.7
41.6,66.5
44.3,66.4
37.0,66.4
45.1,66.6
23.9,66.4
33.4,66.6
26.6,66.3
36.3,66.4
31.4,66.4
49.1,66.6
48.2,66.6
50.0,66.6
47.1,66.4
50.0,66.6
28.4,66.4
37.1,66.4
32.6,66.4
41.4,66.6
34.4,66.4
50.5,66.4
47.7,66.6
49.0,66.4
48.7,66.4
48.3,66.4
35.6,66.6
37.4,66.7
31.6,66.6
36.6,66.5
40.9,66.8
48.2,66.6
48.2,66.6
47.3,66.6
48.9,66.8
47.1,66.5
30.8,66.7
35.4,66.5
33.0,66.5
35.0,66.5
40.3,66.5
50.4,66.7
48.5,66.7
50.9,66.7
48.5,66.7
47.9,66.5
33.9,66.5
36.1,66.5
32.4,66.7
35.2,66.9
43.7,66.8
49.3,66.6
48.8,66.6
49.3,66.6
49.1,66.6
45.4,67.0
37.8,66.8
